provider_id,claim_count,total_claim_amount,average_claim_amount,total_payment_amount,average_payment_amount,missing_payment_claims,payment_date_issues,missing_payment_rate,payment_date_issue_rate,risk_score,risk_category,name,specialty,state
2368,44,1064940.0,24203.18181818182,618279.1575425228,19944.488952984604,13,23,0.29545454545454547,0.5227272727272727,40.90909090909091,Medium,Jones-Cunningham,Oncologist,Illinois
2369,35,747859.0,21367.4,477176.3867750563,20746.79942500245,12,7,0.34285714285714286,0.2,27.142857142857142,Medium,"Butler, Nelson and Barker",Orthopedic,Texas
2370,40,916406.0,22910.15,638736.920489965,21291.230682998834,10,18,0.25,0.45,35.0,Medium,"Harris, Davis and Shepard",Oncologist,North Dakota
2371,41,1211441.1708533352,29547.34563056915,743616.1407671439,23238.004398973248,9,14,0.21951219512195122,0.34146341463414637,28.04878048780488,Medium,Garcia PLC,Dermatologist,Hawaii
2372,35,948069.0,27087.685714285715,601290.7444608845,24051.62977843538,10,12,0.2857142857142857,0.34285714285714286,31.428571428571427,Medium,"Shelton, King and Flowers",Orthopedic,Mississippi
2373,38,989144.4404670785,26030.1168543968,608296.3519330673,20975.736273554045,9,12,0.23684210526315788,0.3157894736842105,27.631578947368418,Medium,Anderson Group,Oncologist,Connecticut
2374,28,830670.3990702322,29666.799966794006,621341.2061514226,27014.83505006185,5,10,0.17857142857142858,0.35714285714285715,26.785714285714285,Medium,Cunningham Inc,General Practitioner,North Carolina
2375,44,1026211.0,23322.977272727272,800249.6023070782,22864.274351630807,9,20,0.20454545454545456,0.45454545454545453,32.95454545454545,Medium,Ochoa Inc,Oncologist,Indiana
2376,39,837353.0,21470.589743589742,576572.9330706112,19219.097769020373,9,23,0.23076923076923078,0.5897435897435898,41.02564102564103,Medium,Barber and Sons,Orthopedic,Kentucky
2377,38,920506.0,24223.842105263157,637780.532043447,21992.43213942921,9,21,0.23684210526315788,0.5526315789473685,39.473684210526315,Medium,Drake-Shepard,Cardiologist,California
2378,50,1286451.0,25729.02,859119.4503914645,23864.429177540682,14,21,0.28,0.42,35.0,Medium,Miller LLC,Cardiologist,Alabama
2379,39,1057081.0,27104.641025641027,788065.7043019838,26268.85681006613,9,13,0.23076923076923078,0.3333333333333333,28.205128205128204,Medium,Mitchell-Jones,Dermatologist,West Virginia
2380,31,639794.0,20638.516129032258,396532.3633334881,18024.19833334037,9,9,0.2903225806451613,0.2903225806451613,29.03225806451613,Medium,Melton-Stewart,Oncologist,North Carolina
2381,43,1104816.0020756128,25693.395397107273,723418.4148764459,22606.825464888934,11,20,0.2558139534883721,0.46511627906976744,36.04651162790698,Medium,Daniels-Lee,General Practitioner,South Carolina
2382,50,1184169.0,23683.38,805924.2083856505,21781.73536177434,13,17,0.26,0.34,30.0,Medium,Mckay Ltd,Dermatologist,Indiana
2383,34,1014189.0,29829.08823529412,753748.608862442,28990.33111009392,8,12,0.23529411764705882,0.35294117647058826,29.411764705882355,Medium,"Moses, Young and Martin",Dermatologist,California
2384,41,1073457.0,26181.878048780487,766292.9353757873,24719.126947606044,10,15,0.24390243902439024,0.36585365853658536,30.48780487804878,Medium,"Wise, Turner and Gardner",Dermatologist,Michigan
2385,41,956549.0,23330.463414634145,721070.81438353,21207.965128927353,7,13,0.17073170731707318,0.3170731707317073,24.390243902439025,Medium,"King, King and Gould",Orthopedic,Indiana
2386,34,866574.0,25487.470588235294,562186.8586443369,20821.735505345812,7,14,0.20588235294117646,0.4117647058823529,30.882352941176467,Medium,Page LLC,Cardiologist,Texas
2387,47,1229396.0,26157.36170212766,864526.5338830131,24014.62594119481,11,20,0.23404255319148937,0.425531914893617,32.97872340425532,Medium,"Brown, Mason and Reynolds",Orthopedic,Massachusetts
2388,39,1122156.0,28773.23076923077,746299.6206224542,27640.726689720526,12,14,0.3076923076923077,0.358974358974359,33.333333333333336,Medium,Brown PLC,Cardiologist,Wyoming
2389,41,1168407.0,28497.731707317074,836676.7153979936,26146.1473561873,9,16,0.21951219512195122,0.3902439024390244,30.48780487804878,Medium,Ford PLC,Oncologist,Maine
2390,38,921320.0,24245.263157894737,680152.1498334403,21254.75468229501,6,15,0.15789473684210525,0.39473684210526316,27.63157894736842,Medium,Morgan PLC,Orthopedic,North Carolina
2391,46,1179672.0,25645.043478260868,763161.9364588624,23126.119286632194,13,16,0.2826086956521739,0.34782608695652173,31.52173913043478,Medium,Marshall-Garrison,General Practitioner,North Dakota
2392,38,990084.0,26054.842105263157,787157.2152397603,23853.248946659405,5,14,0.13157894736842105,0.3684210526315789,24.999999999999996,Medium,Long Group,Oncologist,Vermont
2393,30,825730.0,27524.333333333332,544044.650935461,25906.88813978386,9,12,0.3,0.4,35.0,Medium,Ellis Group,Orthopedic,Hawaii
2394,41,963344.8197226314,23496.215115186133,493098.68207834265,19723.947283133704,16,16,0.3902439024390244,0.3902439024390244,39.02439024390244,Medium,"Graham, Reeves and Parker",General Practitioner,New York
2395,40,969442.0,24236.05,637371.4310194966,21245.714367316556,10,16,0.25,0.4,32.5,Medium,"Scott, Mckay and Diaz",Oncologist,Vermont
2396,40,1094266.0,27356.65,677704.4112028779,24203.728971531353,12,16,0.3,0.4,35.0,Medium,"Logan, Mayer and Anderson",Oncologist,South Carolina
2397,36,1033771.4727387889,28715.874242744136,729939.2483470098,27034.786975815176,9,11,0.25,0.3055555555555556,27.77777777777778,Medium,Becker LLC,General Practitioner,Minnesota
2398,45,1223043.0,27178.733333333334,898373.168894762,24954.810247076723,9,19,0.2,0.4222222222222222,31.11111111111111,Medium,Mclaughlin-Brown,General Practitioner,Kansas
2399,33,629288.0,19069.333333333332,480616.88038222294,17800.62519934159,6,10,0.18181818181818182,0.30303030303030304,24.242424242424242,Medium,Leblanc-Martin,Dermatologist,Hawaii
2400,50,1198688.0,23973.76,643410.0140096993,18923.823941461746,16,15,0.32,0.3,31.0,Medium,Thornton LLC,Orthopedic,Iowa
2401,37,1081985.0,29242.837837837837,752936.3033978044,25963.32080682084,8,15,0.21621621621621623,0.40540540540540543,31.08108108108108,Medium,Williams Group,Cardiologist,Delaware
2402,50,1226840.0,24536.8,844241.6251435884,21647.221157527907,11,23,0.22,0.46,34.0,Medium,Reed-Banks,General Practitioner,Utah
2403,36,893550.0,24820.833333333332,541778.3116260049,24626.28689209113,14,12,0.3888888888888889,0.3333333333333333,36.111111111111114,Medium,"Williams, Miranda and Freeman",Cardiologist,New York
2404,34,834775.0,24552.20588235294,573025.6142020486,22039.44670007879,8,16,0.23529411764705882,0.47058823529411764,35.29411764705882,Medium,Hall and Sons,Dermatologist,Montana
2405,37,925351.285552861,25009.49420413138,636154.769196591,21205.1589732197,7,16,0.1891891891891892,0.43243243243243246,31.08108108108108,Medium,Paul Ltd,Cardiologist,Illinois
2406,29,685868.1326367743,23650.625263337046,486459.6214768389,20269.150894868286,5,12,0.1724137931034483,0.41379310344827586,29.310344827586206,Medium,"Thornton, Hardin and Levine",General Practitioner,Colorado
2407,29,844818.4610243146,29131.671069803953,443328.06110076874,24629.336727820486,11,9,0.3793103448275862,0.3103448275862069,34.48275862068965,Medium,Martinez Ltd,Orthopedic,West Virginia
2408,43,1242320.3253924085,28891.17035796299,803695.077531617,23638.090515635795,9,16,0.20930232558139536,0.37209302325581395,29.069767441860467,Medium,Moore PLC,Cardiologist,Nebraska
2409,35,1100621.5303993928,31446.329439982652,585365.5083401399,23414.620333605595,10,12,0.2857142857142857,0.34285714285714286,31.428571428571427,Medium,"Barr, Wong and Nelson",Oncologist,North Dakota
2410,47,1211752.0,25781.957446808512,800922.2331939178,24270.370702845994,14,21,0.2978723404255319,0.44680851063829785,37.234042553191486,Medium,Harper LLC,Cardiologist,Nebraska
2411,26,927405.5195886254,35669.443061100974,569240.1572218988,27106.67415342375,5,13,0.19230769230769232,0.5,34.61538461538461,Medium,Johnson-Rangel,Dermatologist,Oklahoma
2412,36,830199.0,23061.083333333332,685205.0808274692,22103.389704111913,5,17,0.1388888888888889,0.4722222222222222,30.555555555555557,Medium,Salazar PLC,Dermatologist,North Dakota
2413,43,1156973.0,26906.3488372093,770671.0165070493,23353.66716688028,10,18,0.23255813953488372,0.4186046511627907,32.55813953488372,Medium,Williams-Johnson,General Practitioner,Virginia
2414,42,1182880.0,28163.809523809523,892526.9573740445,24122.3501992985,5,14,0.11904761904761904,0.3333333333333333,22.619047619047617,Medium,"Gallegos, Farmer and Watts",Orthopedic,Florida
2415,42,904927.0,21545.880952380954,741685.2784541167,19518.033643529387,4,15,0.09523809523809523,0.35714285714285715,22.61904761904762,Medium,Little-Shaffer,Cardiologist,Maine
2416,32,775857.0853493831,24245.53391716822,467573.84827705985,20329.297751176517,9,11,0.28125,0.34375,31.25,Medium,"Mcdowell, Wright and Snow",General Practitioner,Colorado
2417,38,1056684.0,27807.473684210527,771477.3451460464,25715.91150486821,8,12,0.21052631578947367,0.3157894736842105,26.31578947368421,Medium,Strong-Garner,Orthopedic,Utah
2418,37,1069794.0,28913.35135135135,631722.1937794572,26321.75807414405,13,12,0.35135135135135137,0.32432432432432434,33.78378378378379,Medium,Sanchez Ltd,Dermatologist,North Dakota
2419,49,1264407.0,25804.224489795917,847222.7145722919,24918.315134479173,15,15,0.30612244897959184,0.30612244897959184,30.612244897959183,Medium,Roach-Peterson,Cardiologist,Kansas
2420,40,1051649.0,26291.225,878203.4267808647,23735.227750834183,3,19,0.075,0.475,27.5,Medium,Levine-Lewis,General Practitioner,Iowa
2421,43,1242951.0,28905.837209302324,909359.3254701662,25981.69501343332,8,21,0.18604651162790697,0.4883720930232558,33.72093023255814,Medium,"Howell, Knox and Torres",Cardiologist,Iowa
2422,43,1135481.0,26406.53488372093,852796.820584744,23688.800571798445,7,21,0.16279069767441862,0.4883720930232558,32.55813953488372,Medium,Silva-Mills,Cardiologist,Maryland
2423,30,985681.2123549513,32856.04041183171,463462.15821515577,24392.745169218724,11,7,0.36666666666666664,0.23333333333333334,30.0,Medium,Hester and Sons,Oncologist,Texas
2424,32,897224.0,28038.25,648288.2982370348,24934.16531680903,6,12,0.1875,0.375,28.125,Medium,Lara-Collins,Dermatologist,Indiana
2425,43,1069939.0,24882.302325581397,736083.1231418445,21030.94637548127,8,18,0.18604651162790697,0.4186046511627907,30.232558139534888,Medium,Smith-Jones,Orthopedic,Oregon
2426,41,971483.0,23694.70731707317,574007.1901400815,22077.199620772364,15,16,0.36585365853658536,0.3902439024390244,37.80487804878049,Medium,"Gates, Lewis and Richardson",Dermatologist,New York
2427,47,1237286.9184602313,26325.25358426024,737216.7703540403,18430.41925885101,7,24,0.14893617021276595,0.5106382978723404,32.97872340425532,Medium,"Wyatt, Colon and Wang",General Practitioner,Idaho
2428,54,1295857.087198676,23997.35346664215,814284.3036043606,20357.107590109015,14,19,0.25925925925925924,0.35185185185185186,30.555555555555554,Medium,Frye-Smith,Dermatologist,Wyoming
2429,38,1082880.355984029,28496.85147326392,588749.0852979637,24531.211887415153,14,14,0.3684210526315789,0.3684210526315789,36.84210526315789,Medium,"Good, Mcgee and Hale",General Practitioner,Florida
2430,31,894967.0594244378,28869.9051427238,515468.1099098024,22411.656952600104,8,12,0.25806451612903225,0.3870967741935484,32.25806451612903,Medium,Young and Sons,Dermatologist,Connecticut
2431,34,871636.0,25636.352941176472,444706.38769252837,20213.926713296743,12,10,0.35294117647058826,0.29411764705882354,32.352941176470594,Medium,Davis Group,General Practitioner,Wisconsin
2432,40,1041581.0,26039.525,580711.9147270684,24196.329780294516,16,14,0.4,0.35,37.5,Medium,"Nguyen, Barrett and Lewis",General Practitioner,Alaska
2433,25,703592.0,28143.68,370103.0088066762,21770.765223922128,8,7,0.32,0.28,30.0,Medium,Hall PLC,Cardiologist,Wisconsin
2434,34,805544.0,23692.470588235294,599635.381300021,22208.717825926702,7,14,0.20588235294117646,0.4117647058823529,30.882352941176467,Medium,"Gonzales, Clark and Villa",Oncologist,Arkansas
2435,33,990725.0,30021.969696969696,626448.5398496125,27236.893036939673,10,12,0.30303030303030304,0.36363636363636365,33.333333333333336,Medium,Miller and Sons,Oncologist,Michigan
2436,42,1101245.0,26220.119047619046,753554.8413281804,25118.494710939347,12,15,0.2857142857142857,0.35714285714285715,32.14285714285714,Medium,Soto Ltd,Cardiologist,Tennessee
2437,47,1372141.0,29194.489361702126,961220.5657543058,27463.444735837307,12,19,0.2553191489361702,0.40425531914893614,32.97872340425532,Medium,Bell-Owen,Oncologist,Massachusetts
2438,46,1090674.0,23710.304347826088,643261.3950035459,20101.91859386081,14,23,0.30434782608695654,0.5,40.21739130434783,Medium,"Barnett, Bauer and Robinson",Orthopedic,Oklahoma
2439,52,1336318.1743869798,25698.42643051884,896282.1111168581,20843.770025973445,9,17,0.17307692307692307,0.3269230769230769,25.0,Medium,Scott LLC,Cardiologist,Kansas
2440,35,893307.0,25523.057142857142,619084.1190245944,22929.04144535535,8,14,0.22857142857142856,0.4,31.42857142857143,Medium,Miller-Smith,Oncologist,Nebraska
2441,44,1041160.0,23662.727272727272,739648.6806549507,21754.372960439727,10,17,0.22727272727272727,0.38636363636363635,30.68181818181818,Medium,"Rangel, Martinez and Stevenson",Cardiologist,Massachusetts
2442,47,1184687.0,25206.106382978724,685967.9011346762,22127.996810796005,16,18,0.3404255319148936,0.3829787234042553,36.170212765957444,Medium,Burton Ltd,Cardiologist,Georgia
2443,45,1271993.3197943298,28266.518217651774,574046.1463022821,19794.694700078693,16,13,0.35555555555555557,0.28888888888888886,32.22222222222222,Medium,"Simmons, Young and Foster",Cardiologist,Iowa
2444,29,767402.0291440634,26462.138936002186,507770.82251065527,22076.99228307197,6,7,0.20689655172413793,0.2413793103448276,22.413793103448278,Medium,Finley-Walker,Oncologist,Ohio
2445,37,882068.0,23839.675675675677,682565.8662128136,22752.19554042712,7,12,0.1891891891891892,0.32432432432432434,25.675675675675677,Medium,Wells LLC,Oncologist,Florida
2446,48,1277621.1466252906,26617.10722136022,728647.1229329718,23504.745901063605,17,11,0.3541666666666667,0.22916666666666666,29.166666666666668,Medium,Jones PLC,Orthopedic,Ohio
2447,30,930806.9877476229,31026.89959158743,416654.9525458238,24509.114855636697,13,9,0.43333333333333335,0.3,36.66666666666667,Medium,Anderson Inc,Cardiologist,Arkansas
2448,29,786821.0092346215,27131.75893912488,454397.88092741254,20654.449133064205,7,8,0.2413793103448276,0.27586206896551724,25.86206896551724,Medium,Hernandez Group,Oncologist,West Virginia
2449,44,1033895.0,23497.613636363636,703440.6907021557,21316.38456673199,11,21,0.25,0.4772727272727273,36.36363636363636,Medium,Matthews Inc,Orthopedic,Virginia
2450,33,864251.1931859609,26189.430096544267,611191.638201809,20373.054606726968,3,16,0.09090909090909091,0.48484848484848486,28.78787878787879,Medium,Jennings PLC,Dermatologist,South Carolina
2451,47,1109121.0,23598.31914893617,815658.0299305173,21464.68499817151,9,21,0.19148936170212766,0.44680851063829785,31.914893617021278,Medium,Owen-Allen,Orthopedic,Vermont
2452,42,1229072.5878054826,29263.63304298768,705832.6498590717,21388.86817754763,9,18,0.21428571428571427,0.42857142857142855,32.14285714285714,Medium,Anderson and Sons,Oncologist,Colorado
2453,37,1081513.4093025597,29230.092143312424,518858.27705224004,19956.08757893231,11,16,0.2972972972972973,0.43243243243243246,36.486486486486484,Medium,Crawford Ltd,Dermatologist,Nebraska
2454,32,714883.4727537482,22340.10852355463,415088.70062576805,15964.950024068003,6,12,0.1875,0.375,28.125,Medium,Avila-Baldwin,General Practitioner,Michigan
2455,30,849301.1117403739,28310.03705801246,616106.0187535698,28004.819034253174,8,9,0.26666666666666666,0.3,28.333333333333336,Medium,Davis-Lewis,Oncologist,Florida
2456,45,1171900.0,26042.222222222223,794094.4785920723,23355.71995859036,11,23,0.24444444444444444,0.5111111111111111,37.77777777777777,Medium,"Perez, Wilson and Perez",Orthopedic,Alaska
2457,40,920555.0,23013.875,517827.4621313084,19178.79489375216,13,15,0.325,0.375,35.0,Medium,"Gates, Cardenas and Arroyo",Dermatologist,California
2458,31,552830.0,17833.225806451614,376388.8066899637,18819.440334498184,11,8,0.3548387096774194,0.25806451612903225,30.64516129032258,Medium,"Todd, Smith and Rich",Cardiologist,Hawaii
2459,38,1162062.9668696297,30580.604391306046,583419.164418964,18231.848888092623,6,13,0.15789473684210525,0.34210526315789475,25.0,Medium,"Moore, Berry and Zavala",Orthopedic,Wyoming
2460,38,1053678.0,27728.36842105263,645679.9313073152,23914.071529900564,11,15,0.2894736842105263,0.39473684210526316,34.21052631578947,Medium,Figueroa Group,Oncologist,Florida
2461,41,979003.9570747507,23878.145294506114,615442.1218391577,20514.73739463859,11,13,0.2682926829268293,0.3170731707317073,29.26829268292683,Medium,"Henderson, Mason and Turner",Orthopedic,Idaho
2462,46,1181525.0,25685.32608695652,788570.6331565247,23193.253916368376,12,20,0.2608695652173913,0.43478260869565216,34.78260869565217,Medium,Lawrence-Reyes,Cardiologist,Utah
2463,28,629597.0,22485.60714285714,443277.3941360398,21108.447339811417,7,11,0.25,0.39285714285714285,32.14285714285714,Medium,Dickerson Group,General Practitioner,Nevada
2464,49,1261419.8026748144,25743.261279077844,832335.7844354997,23120.43845654166,13,18,0.2653061224489796,0.3673469387755102,31.63265306122449,Medium,Summers-Brown,Orthopedic,Michigan
2465,38,1010575.9556381489,26594.10409574076,671267.4425721946,22375.581419073154,8,16,0.21052631578947367,0.42105263157894735,31.578947368421048,Medium,"Ashley, Erickson and Edwards",Oncologist,Nebraska
2466,39,950348.0451440554,24367.898593437316,719532.3284098251,21804.00995181288,6,20,0.15384615384615385,0.5128205128205128,33.33333333333333,Medium,Sosa Group,Dermatologist,Rhode Island
2467,35,804852.5410466874,22995.786887048213,547040.3054528447,19537.153766173025,7,16,0.2,0.45714285714285713,32.85714285714286,Medium,Hansen PLC,General Practitioner,Kansas
2468,46,1145417.0,24900.369565217392,666327.5555761388,20191.744108367842,13,22,0.2826086956521739,0.4782608695652174,38.04347826086956,Medium,Davis PLC,General Practitioner,Oklahoma
2469,39,1005573.9115716922,25783.94645055621,725055.7004549217,21971.384862270355,6,18,0.15384615384615385,0.46153846153846156,30.76923076923077,Medium,"Robbins, Glover and Cobb",Cardiologist,Illinois
2470,27,783041.5686668607,29001.5395802541,507010.70306981844,23045.941048628112,5,14,0.18518518518518517,0.5185185185185185,35.18518518518518,Medium,Garcia Inc,General Practitioner,Florida
2471,37,833157.0,22517.756756756757,594821.0418392556,21243.60863711627,9,17,0.24324324324324326,0.4594594594594595,35.13513513513514,Medium,"Cannon, Johnson and Adkins",General Practitioner,Nebraska
2472,37,1115492.6547117266,30148.45012734396,636226.4092284846,22722.371758160163,9,17,0.24324324324324326,0.4594594594594595,35.13513513513514,Medium,"Bowen, Watts and Reed",General Practitioner,South Dakota
2473,37,938219.0,25357.27027027027,608417.628279938,21729.201009997785,9,17,0.24324324324324326,0.4594594594594595,35.13513513513514,Medium,Gray-Mccormick,Oncologist,North Dakota
2474,42,1251475.0,29797.02380952381,815296.6274545148,26299.891208210156,11,12,0.2619047619047619,0.2857142857142857,27.38095238095238,Medium,"Nicholson, Taylor and Warner",General Practitioner,Oklahoma
2475,34,967753.702656458,28463.344195778176,568333.1198144372,20297.611421944188,6,12,0.17647058823529413,0.35294117647058826,26.47058823529412,Medium,"Freeman, Smith and Francis",Orthopedic,Oklahoma
2476,39,967952.7456768177,24819.301171200455,621891.0207984397,23033.000770312585,12,9,0.3076923076923077,0.23076923076923078,26.923076923076923,Medium,Gardner-Green,General Practitioner,Montana
2477,40,1013521.0,25338.025,559130.6398100551,20708.542215187226,13,15,0.325,0.375,35.0,Medium,Williams-Owen,Cardiologist,South Carolina
2478,39,1044621.0,26785.153846153848,746065.8255608684,23314.557048777137,7,14,0.1794871794871795,0.358974358974359,26.923076923076923,Medium,Barton Inc,General Practitioner,Alabama
2479,47,1320426.2387321494,28094.17529217339,861727.5849967722,23936.877361021452,11,22,0.23404255319148937,0.46808510638297873,35.1063829787234,Medium,"Jones, Nolan and Hernandez",Orthopedic,Kansas
2480,46,1262992.839309625,27456.36607194837,857145.7281172425,23809.60355881229,10,21,0.21739130434782608,0.45652173913043476,33.69565217391305,Medium,Wells Ltd,Cardiologist,Arizona
2481,45,1201942.0,26709.82222222222,928342.6563973626,25090.34206479358,8,19,0.17777777777777778,0.4222222222222222,30.0,Medium,"Jones, Castro and Edwards",Oncologist,Pennsylvania
2482,34,802242.9665237085,23595.38136834437,490747.11939496006,23368.91044737905,13,10,0.38235294117647056,0.29411764705882354,33.82352941176471,Medium,Collins Ltd,Cardiologist,Delaware
2483,41,1218379.0355678496,29716.561843118285,708631.7496836537,23621.058322788456,11,16,0.2682926829268293,0.3902439024390244,32.926829268292686,Medium,Ballard Inc,Orthopedic,North Carolina
2484,54,1366603.0,25307.462962962964,1009287.0473057285,22938.341984221104,10,19,0.18518518518518517,0.35185185185185186,26.85185185185185,Medium,Zamora PLC,Cardiologist,South Carolina
2485,44,988576.0,22467.636363636364,667415.2881996643,20856.72775623951,12,18,0.2727272727272727,0.4090909090909091,34.09090909090909,Medium,Rodriguez-Torres,Dermatologist,Nevada
2486,39,987782.0,25327.74358974359,681213.3772436731,22707.112574789102,9,13,0.23076923076923078,0.3333333333333333,28.205128205128204,Medium,"Franklin, Everett and White",Orthopedic,Louisiana
2487,40,1025425.4301737269,25635.635754343173,579076.6569239413,20681.309175855047,12,12,0.3,0.3,30.0,Medium,King-Porter,Cardiologist,Hawaii
2488,29,659234.4476017449,22732.22233109465,460204.18417186843,23010.20920859342,9,9,0.3103448275862069,0.3103448275862069,31.03448275862069,Medium,Newman-Walters,General Practitioner,Georgia
2489,48,1182675.0,24639.0625,897280.4272968527,21884.888470654943,7,20,0.14583333333333334,0.4166666666666667,28.125000000000004,Medium,Arnold-Ross,Cardiologist,Wyoming
2490,40,1109348.0,27733.7,708621.642232375,26245.246008606482,13,12,0.325,0.3,31.25,Medium,"Villarreal, Aguilar and Perez",General Practitioner,Delaware
2491,36,975026.0,27084.055555555555,673736.8012338794,23232.30349082343,7,12,0.19444444444444445,0.3333333333333333,26.388888888888886,Medium,Mcbride-Chapman,Dermatologist,Arizona
2492,45,1208157.0,26847.933333333334,797256.7776787606,24159.296293295774,12,13,0.26666666666666666,0.28888888888888886,27.77777777777778,Medium,Flores PLC,Oncologist,North Carolina
2493,35,962158.0,27490.22857142857,755183.5671181343,26040.81265924601,6,14,0.17142857142857143,0.4,28.57142857142857,Medium,Cross-Gould,Orthopedic,Minnesota
2494,21,523560.0,24931.428571428572,323894.7281946388,21592.981879642586,6,10,0.2857142857142857,0.47619047619047616,38.09523809523809,Medium,Spencer-Kelly,Oncologist,Minnesota
2495,46,1174791.7487247714,25538.95105923416,752823.3363293932,21509.238180839806,11,15,0.2391304347826087,0.32608695652173914,28.26086956521739,Medium,Cook-Thomas,Cardiologist,Wyoming
2496,43,1207495.0,28081.279069767443,834710.0802116317,26084.69000661349,11,18,0.2558139534883721,0.4186046511627907,33.720930232558146,Medium,"Guzman, Wallace and Johnston",Dermatologist,Massachusetts
2497,34,910326.0,26774.29411764706,640955.0482939269,25638.201931757074,9,14,0.2647058823529412,0.4117647058823529,33.8235294117647,Medium,"Ramirez, Thompson and Castro",Cardiologist,Pennsylvania
2498,45,1328734.9195430742,29527.44265651276,759030.1211271273,25301.00403757091,15,17,0.3333333333333333,0.37777777777777777,35.55555555555556,Medium,Bush-Hatfield,Dermatologist,New Hampshire
2499,47,991975.8258593258,21105.868635304803,622997.63610038,18323.459885305292,13,21,0.2765957446808511,0.44680851063829785,36.170212765957444,Medium,Adams-Meyer,Oncologist,Montana
2500,40,1138069.9426350603,28451.748565876507,573479.0039000841,21239.96310741052,13,11,0.325,0.275,30.0,Medium,"Bush, Clements and Davis",Dermatologist,Wyoming
2501,41,941091.0,22953.439024390245,619406.5153733247,22121.661263333026,13,12,0.3170731707317073,0.2926829268292683,30.487804878048777,Medium,"Terrell, Long and Porter",Cardiologist,California
2502,39,1136830.2714549233,29149.49413986983,696792.5954634938,24027.33087805151,10,14,0.2564102564102564,0.358974358974359,30.769230769230766,Medium,"Allen, Thompson and Young",Dermatologist,California
2503,38,1033327.0,27192.815789473683,744764.3968718243,24825.479895727476,8,13,0.21052631578947367,0.34210526315789475,27.631578947368418,Medium,Hernandez and Sons,General Practitioner,Pennsylvania
2504,40,956495.9067959043,23912.397669897608,713055.1955326168,21607.733197958085,7,17,0.175,0.425,30.0,Medium,Espinoza Inc,General Practitioner,Maine
2505,35,793980.0,22685.14285714286,437850.7296803746,17514.029187214983,10,11,0.2857142857142857,0.3142857142857143,30.0,Medium,Madden PLC,Dermatologist,Washington
2506,39,878477.0,22525.05128205128,658092.5626174422,20565.39258179507,7,18,0.1794871794871795,0.46153846153846156,32.05128205128205,Medium,"Martin, Hodges and Cabrera",Dermatologist,Maine
2507,34,828376.1755982549,24364.005164654554,469251.1010546371,18048.119271332198,8,13,0.23529411764705882,0.38235294117647056,30.88235294117647,Medium,Wilcox Group,Dermatologist,Rhode Island
2508,30,706874.0,23562.466666666667,411882.158103822,21678.008321253787,11,10,0.36666666666666664,0.3333333333333333,35.0,Medium,Allen Group,Dermatologist,West Virginia
2509,39,1038697.0,26633.25641025641,672439.4590309963,25863.05611657678,13,12,0.3333333333333333,0.3076923076923077,32.05128205128205,Medium,Villegas-Davis,Dermatologist,Kentucky
2510,55,1302131.0,23675.109090909093,807598.4648543746,20707.652944983965,16,20,0.2909090909090909,0.36363636363636365,32.72727272727273,Medium,White-Cooke,General Practitioner,Idaho
2511,45,1159398.0,25764.4,757609.7063828127,22282.638423023902,11,17,0.24444444444444444,0.37777777777777777,31.11111111111111,Medium,Grant Ltd,Orthopedic,Maine
2512,33,770435.0,23346.515151515152,544345.6530687821,19440.91618102793,5,17,0.15151515151515152,0.5151515151515151,33.333333333333336,Medium,Lewis Inc,Oncologist,Maine
2513,38,918565.1295032247,24172.766565874335,616919.8448009533,21273.098096584596,9,11,0.23684210526315788,0.2894736842105263,26.315789473684212,Medium,Russell Ltd,General Practitioner,Arkansas
2514,41,914522.0,22305.414634146342,562760.5987853124,18758.68662617708,11,15,0.2682926829268293,0.36585365853658536,31.707317073170735,Medium,Richmond-Christian,Dermatologist,Montana
2515,47,1164611.0,24778.957446808512,798228.6940663401,21006.018264903687,9,15,0.19148936170212766,0.3191489361702128,25.53191489361702,Medium,Hernandez LLC,Orthopedic,Michigan
2516,34,767999.784647846,22588.228960230765,398749.1113643346,17336.917885405852,11,12,0.3235294117647059,0.35294117647058826,33.82352941176471,Medium,"Rogers, Waters and Jordan",Orthopedic,Michigan
2517,50,1228321.0,24566.42,840602.6439470412,21015.06609867603,10,20,0.2,0.4,30.0,Medium,Washington-Meza,Oncologist,South Dakota
2518,50,1409314.0,28186.28,918638.0719949742,26246.802056999262,15,19,0.3,0.38,34.0,Medium,Williams-Davis,Cardiologist,Maryland
2519,39,1076234.0,27595.74358974359,867090.7373454703,26275.47688925668,6,15,0.15384615384615385,0.38461538461538464,26.923076923076927,Medium,Mccormick PLC,Cardiologist,Delaware
2520,32,835366.0,26105.1875,546934.2529562961,23779.75012853461,9,9,0.28125,0.28125,28.125,Medium,Howe-Foster,Cardiologist,Alaska
2521,34,896721.0,26374.147058823528,581278.1729769924,22356.8528068074,8,10,0.23529411764705882,0.29411764705882354,26.470588235294116,Medium,"Miller, Rodriguez and Brown",Cardiologist,Massachusetts
2522,28,808270.0,28866.785714285714,550641.7123370909,25029.16874259504,6,13,0.21428571428571427,0.4642857142857143,33.92857142857143,Medium,Stanley-Cook,General Practitioner,Rhode Island
2523,29,671156.0,23143.310344827587,551602.1259272622,22983.421913635928,5,11,0.1724137931034483,0.3793103448275862,27.586206896551722,Medium,Gibbs and Sons,General Practitioner,New Mexico
